video_id,count
1297,177
1773,483242
2986,1675600
2680,125584
1504,10
1124,710574
1277,1025301
586,293
2463,191832
987,1704403
654,1958681
2949,239238
605,560072
1929,2843466
94,65617
1016,1390293
642,124208
1982,1163748
834,3385845
1102,5110
508,74
215,3532991
2146,1054112
325,1136870
346,594964
2599,11534
114,6195
694,250147
1538,1456
2412,30708
1262,36761
1520,314331
1875,1998289
2942,62
668,145666
1769,16166
662,1191878
932,157615
2838,82086
1721,570549
2076,1225411
642,59450
44,113
2034,168624
1907,1848038
68,138
74,2789620
2147,1262837
304,651552
2259,50314
508,68
1747,1127
1047,1939605
1047,1938028
153,314013
177,18224
487,1545253
366,7493
2585,544617
1222,300
55,220661
915,1678310
1736,1722019
801,127933
2582,42500
140,182327
1887,1047413
1143,55354
2726,196822
2742,216319
2592,113
75,976079
842,495620
1407,16685
2218,48411
818,2729746
1356,224
506,2577167
1309,2615
2044,3166446
146,1235632
2218,90939
2233,960703
1386,2176453
1081,371
2171,450860
2191,109250
676,16658
1142,258694
1991,61918
1213,13769
1377,14893
2899,1302510
2959,143352
2763,158058
1126,120
2111,539469
2056,1776167
347,35711
2469,535353
1589,1591657
1071,1422502
2760,932386
2933,2285832
815,281097
2846,692517
1323,75609
252,44
2500,3050311
371,179421
436,2120615
1668,648464
1355,60217
2640,8764
777,1337919
2041,282558
2084,149507
935,2430646
2223,6634
750,212
367,31240
1044,120
1138,38008
485,119374
2146,351777
2570,1839294
2022,168057
2494,2290495
2397,2964647
575,540
2441,254
2120,1048364
1544,99457
2375,237
857,437264
1940,19818
2028,48153
857,425827
1889,1693684
422,258975
35,73504
2636,165829
754,1203872
1958,111
2227,270556
18,2141107
689,4573
229,2428910
2105,281114
1624,238
1020,225431
394,4918
618,355415
1883,186
655,57649
876,3070
2712,42088
1217,84504
2498,784347
1715,11554
1519,77
1878,887091
1442,2887837
2994,230
2999,1838
2506,313349
2934,213246
955,6650
365,234261
2180,545474
1636,178555
163,1403888
1873,3934090
357,1223581
1715,166985
1960,232794
2307,460992
1274,223190
665,149746
1785,1090117
473,189
1135,1973261
1741,114
908,14191
5,257543
401,12205
1982,239792
158,66284
2419,1036
1391,2017294
728,990404
527,91713
80,1459973
2936,1905999
2547,182879
1411,195
1680,6914
1638,1290355
2654,3242498
1328,211
2410,2701369
739,25
715,2567890
1610,2599945
861,455004
2813,555512
1682,1913196
1255,45
2420,5678
1394,360092
862,79
2032,20120
2385,236
1241,190271
2561,331422
2465,1796862
414,2663
448,121349
347,12112
2946,285849
2661,284757
567,3930
2338,109509
1929,2259797
1357,242731
203,1292111
2295,14434
1238,565879
996,305897
2044,3421297
352,249605
439,556087
256,116932
1026,2579500
51,73
660,9632
2375,251
1967,44
2866,1080386
169,2609
793,110113
1166,37384
2920,251
2298,130271
2285,81
2241,6071
299,452128
676,59430
445,661
694,81903
2670,2753629
1872,2498
1770,154
2935,33622
409,531879
480,250250
672,436953
1073,751583
130,2233666
926,845477
775,2211950
1837,63529
2230,528
2579,98015
494,2410
800,38745
2627,539830
660,14692
1018,60
2922,2012855
1880,1838931
1979,2433459
736,209907
1112,407884
1311,2348847
2664,2217
571,75
2600,259825
1540,838285
201,110
118,98343
2835,24334
246,132
364,51699
2283,704091
774,15
1944,564353
2038,3047
1593,86924
1422,2761844
1000,19080
1498,3850
1121,1667574
2380,84032
1069,114
2942,71
2881,1094370
1620,19299
1705,156112
177,49383
1092,1283948
1743,50
808,70213
2822,82
344,237
1898,186646
2536,379968
698,1920140
2695,125991
2961,2190792
127,49
316,520969
2145,1234027
1918,121512
1693,151
1124,707247
1918,100481
169,2144
2327,2969462
2941,218911
2929,186653
1040,231
2065,168
929,160
357,1033546
621,137302
988,63
2775,420388
820,140713
808,237970
1014,1242101
2181,129
1430,22701
1994,3477
2203,63436
1074,9278
2083,206900
974,195
2678,3851166
859,1620446
2977,420609
2949,418754
700,1801185
1327,47
1195,139
1928,999340
2719,208780
1605,63
2460,353455
1378,164280
2661,1142817
1149,143
875,1225513
138,114
1952,42158
2062,7127
207,3806147
2250,20742
571,83
953,1963093
230,36978
479,446520
539,233
1170,986529
2811,542067
1255,51
2895,13
270,121031
1869,1290461
2303,22
2828,171891
921,28656
207,3541076
746,571374
892,219
1649,2714505
2054,268
2933,2177564
2376,2855731
1994,2621
179,2822976
705,370729
1183,539203
2265,42019
2571,153726
668,49403
630,509189
1174,106
2656,6
1271,1447
2763,171053
2230,5053
2111,163140
2310,638461
2913,2262360
2892,391921
1325,241
1332,272756
2426,1236887
1222,236
1833,389546
977,281
2953,309
956,8150
2777,6368
2367,2801250
161,909610
58,406
525,269
1500,241561
72,39998
457,1575369
2462,13449
322,264954
568,2164130
2016,114
92,12
2039,106
1680,6723
21,358875
101,4
2666,179
1826,601627
1726,175992
533,23416
1188,1588124
1822,2960269
2186,23864
974,188
2639,1974824
2927,75522
2847,284220
27,487780
1804,127458
189,178
783,48521
1953,2266864
539,254
2969,1421629
2124,1669202
510,2506303
964,188583
2498,1018211
2996,43105
13,264267
2068,230504
894,274888
895,3006783
1107,3266
1385,8227
738,70786
1750,139
1097,2804675
2404,634482
2324,222509
906,184
1953,2183075
1562,434446
2668,330710
867,179900
1669,385099
875,1345266
685,20586
912,801911
993,1645973
1569,85530
899,51035
974,176
1472,232
1525,354420
1572,1346764
2569,53207
2901,103905
491,2945150
266,9897
665,10443
831,209
279,114258
533,21691
701,32557
1706,33418
1037,203
2411,459221
909,107668
955,207
745,593341
1665,166908
2945,346867
2159,86086
2061,1373004
820,127198
2152,172360
2661,372413
2518,350826
857,475173
1175,1863307
1014,1437866
31,655698
1049,5807
657,2254754
2480,25560
1092,1299496
844,116
2590,145595
512,8281
1112,147775
202,75647
1086,913199
2838,48019
2514,1131642
2722,715726
2968,46602
2757,1191611
1682,1811917
345,214345
2553,193
765,1214153
869,16623
2680,86878
323,6397
2275,1882602
2968,31693
1786,944305
1057,845204
2122,10
561,1277
1475,92
783,272101
2973,6348
1796,219524
449,2158492
1908,168
1590,244625
2017,2089392
1190,25151
1003,482712
1357,199337
1492,391248
781,1802745
2121,3276
735,46664
1353,352633
2507,412146
2153,2891
624,154599
1232,405
1790,507
1715,4755
1542,3376077
1434,499591
180,287251
451,150
1034,183519
246,131
1696,442212
724,2726162
600,222
231,50008
1863,131
709,779161
85,1152724
2615,198709
1994,10388
2054,264
2917,52
1629,158947
517,327532
1780,3089266
947,474360
424,103
2734,8204
1620,34345
1315,1669236
2738,2938534
121,226
1606,375378
2182,1617812
1477,1551681
2210,2230973
254,396865
1607,1764695
1234,169897
45,219699
244,2795306
1221,273
1675,249
411,960985
1186,73
2734,562
283,268411
2530,26816
1164,356289
583,85
2399,1219073
996,193907
1112,77200
390,1968969
2664,12424
129,99159
1178,5427
569,119548
2043,71159
2052,200481
681,78
2092,1063077
603,14946
2874,1779160
2828,117776
347,16049
1904,122696
2193,68
1369,1354716
1057,847515
233,61
499,2200211
1722,902061
946,316051
110,13942
122,20033
2214,2538197
216,86
900,47149
86,1149
2676,104847
2782,530550
806,1268023
585,50
2361,207583
356,262997
142,24977
1471,153
1242,1479838
584,216581
2704,443270
1910,317709
2981,25221
615,118
2232,636346
2671,2726165
1614,190637
1203,2043
1176,5980
2006,548265
1464,143410
778,1507614
2729,5685
544,596615
479,853560
359,18776
1898,33383
1150,489399
775,2459981
1404,21152
1948,525511
2638,391065
1426,73
587,3088800
506,2371911
2979,364755
2069,74
2684,2770180
2146,173122
572,410695
1949,2189517
1987,1627
1232,211
2279,616988
915,1534309
2847,331136
1991,28065
2984,259
2909,89
1775,117924
2656,10
2868,307
1393,321
2613,220421
1898,137844
244,2442177
455,2083649
1170,284211
1208,83
2954,803506
2874,1816261
997,149
385,139926
1582,128152
233,58
1273,159269
1713,561951
2970,4091
139,266
39,654936
2518,105016
842,518045
151,39983
270,11345
1574,58
2631,97
2775,364494
890,1285764
7,498301
2985,1169
1593,203356
2897,1038
2104,893
1002,707061
1198,1138404
1566,214
58,6575
619,6
16,148842
326,2345599
490,21
2957,139111
105,7858
346,461542
593,2737
1823,1224347
335,1130267
2767,1270502
671,4104
1722,1360266
556,36113
1140,228329
571,80
78,90
988,65
862,83
890,488988
619,3
1973,240512
71,1940353
394,11840
2223,8564
1232,1538
2580,67303
643,340
2952,3589684
729,225548
2890,552949
1930,8995
676,142413
2908,38151
2025,570
539,204
1815,322218
2792,115599
254,116370
114,1281
38,125
2320,699750
2909,63
2813,512082
1415,433458
1614,281358
2962,136800
993,2015032
1440,133739
1255,48
521,451998
1068,668028
2053,2915766
325,1181954
2170,3097232
517,369521
2540,1385792
471,3174
1449,122212
2047,761880
66,88518
2837,1155568
1010,25905
2002,112590
1195,124
2356,78288
2687,1093393
433,634534
1012,624
1458,314488
1624,226
383,78045
168,116
1619,66
2854,75995
2298,445309
1772,3084152
1927,38462
2647,2418039
1758,910158
1943,763433
2438,1714575
2297,185
2754,136274
2120,772694
2746,2422592
2802,366019
2301,27465
2062,7334
412,2368342
1729,36
602,138280
582,1980
486,27001
2576,445439
1833,377933
2538,798628
647,29349
411,1355582
1600,576384
1656,6006
1004,366
2790,109904
2993,292605
754,284060
3,2122321
2071,89161
2211,384985
782,387214
1080,226
2143,317759
2063,227554
2818,140
295,542919
2081,573843
2015,1499956
269,2588253
2799,4338
1803,10431
2144,1372
292,3181044
2514,444221
1764,366702
691,168
1497,61975
1058,19
2726,376949
2002,357877
1603,2579257
559,2176691
2489,516948
2118,3046084
1886,46655
1341,46
2111,635746
2223,285694
1690,1138477
229,2377296
2098,2777455
2167,1766510
981,22958
528,176
905,129764
865,50192
1612,41
1022,24
220,945586
1581,899215
266,848
1015,193139
2311,1330107
323,3583
2296,86
1001,243045
1810,900750
941,133609
947,448349
2011,116745
1081,593
2229,2799472
2725,96945
10,5483
1935,358097
71,1924335
2399,1334205
1033,2985082
243,388666
95,2596982
1584,367159
2111,290833
121,205
1605,67
1878,1135266
425,248
1049,98974
1503,156
419,740452
1273,39035
2572,408889
2960,4404
1031,212626
1842,464
1304,307102
2561,56435
840,2388
1654,211836
2473,627352
1321,9119
413,76184
705,460924
2469,782117
2860,5321
1203,432
1719,123105
2222,1951
658,50402
1039,138
1890,352065
2136,2318111
1122,142
1233,547
1562,165669
1840,2466276
69,508982
1395,2929
2956,1080116
2847,294989
2051,2551926
1234,171904
54,309772
488,337815
2965,426062
292,2889098
1173,115339
2893,244353
960,36867
2484,134556
158,48212
1754,7896
399,102543
1319,2173314
2551,19049
2236,1117314
2916,776328
1094,1302865
1701,376738
1374,3031
2722,1229608
458,630761
2645,1665465
2037,638953
2928,252
21,625776
2685,243
2369,1636705
1477,2133196
1411,6201
1743,63
2159,60657
1901,1769971
1679,367124
1739,16629
1924,892945
80,1561565
1197,139
2953,695
743,321256
995,3732
1446,826884
1930,10621
580,135045
386,82496
78,99
1107,7653
2804,261656
282,329367
18,2141145
125,30248
2938,4223
235,183
194,54374
1713,557184
1466,847828
210,279
1700,1515525
2867,37
903,10
1936,2234046
199,2670866
273,223331
2527,1243
1637,1345831
2610,180213
2456,145
2367,2628207
2084,175235
1501,33253
2508,451383
1928,963212
695,943730
255,1746577
1535,2691100
410,1945355
2100,38890
2938,1926
95,2915743
2609,69026
2160,70309
2821,98
2436,240725
1982,327546
1167,2406185
2956,1192302
2072,189
313,1971580
575,139
957,1763
375,1433301
1642,2250535
2820,251184
649,209
593,2357
2372,331952
2559,137456
2729,6402
2261,20994
10,10165
45,401606
2405,976005
1460,1703881
212,472359
2424,41
533,21338
2284,564757
505,1234813
1944,325303
2019,2474615
1549,2256398
2058,71415
2189,99641
2580,3955
2372,670284
1686,572997
2172,2205743
1548,967810
2924,2502
2722,2087181
1036,2687
2790,57624
622,89
114,3440
501,996826
468,156016
2796,133578
997,182
1002,518638
1119,27953
2405,1104637
1200,1257800
1878,773258
868,2338298
1223,660194
2276,93762
2937,122228
953,1839199
339,1633
1707,216361
1181,33374
609,214
1807,2019851
1831,208546
1818,3093522
465,574227
1521,33928
2458,146122
1467,293
1483,60720
2639,2359916
893,615
1263,185816
671,42718
2259,8079
546,1612718
310,141366
2176,2925398
682,631904
1183,483246
2805,787166
2517,76643
560,169
473,231
52,2391903
236,262879
336,1074417
2682,639592
843,3600342
1958,117
1033,2931489
181,1669260
842,498760
573,58
2243,2712061
1225,639478
1052,1488628
1933,10109
969,155
1011,2645232
2626,4098
693,282538
1327,45
343,6987
1251,2938371
1201,135
611,43124
2907,62
625,3481
1652,1385811
2461,108424
82,281
631,2301431
1619,67
2910,286340
806,192678
2530,20705
1020,232092
2786,2735
814,298
39,564561
1266,42053
1540,369555
209,102202
2721,718066
2867,47
2792,47123
1059,33171
1803,24890
1329,872
2380,73600
1506,1853461
369,1503793
11,262667
2935,34212
1035,69
2170,3273122
460,62896
2848,656965
2045,270
1299,11032
4,2879934
759,91666
2674,321485
202,92012
278,307
801,124893
2930,90084
2356,197860
1983,2025148
572,486398
2931,2955165
2053,2730823
265,132
1147,71510
987,1692559
842,557675
2955,2500465
1023,164027
1091,466070
2484,56887
1788,39117
1893,2689232
9,337
584,517007
1875,2365225
1473,2042411
929,147
2146,1436351
1374,12289
1315,1938669
1434,368389
441,1425074
2305,2397446
2051,2238676
1524,2756224
1899,70643
1030,14438
2314,299864
1974,99965
2168,71923
1876,172897
235,195
845,410697
888,182
31,663503
1090,2757469
490,22
480,235766
1731,13861
926,51970
302,6584
538,46241
2183,702245
1927,20669
132,1962655
350,3224
1038,1472146
2162,91
2733,256193
318,489100
1452,290094
51,68
2932,542320
1993,20
1829,901082
2521,298
2773,226920
858,21
2617,1251922
2563,276474
1389,114814
504,39819
464,4980
2288,639090
1709,127286
2867,43
2415,394305
1673,356569
392,1102
230,69728
2537,115
2966,42922
2692,1292
1327,46
10,6036
861,201731
1834,346339
168,102
657,2487760
2853,255449
1731,91593
2762,225
1072,422147
2679,297570
822,204674
2592,118
1721,860715
2638,444213
679,47178
1475,105
2560,7982
1179,206054
1853,67773
2644,194224
2198,70703
1221,240
2219,2966
787,195
2393,141
1158,224
364,30929
1942,308963
2795,436325
13,177593
1661,93
1383,120025
2827,1083513
2708,234725
689,163781
1979,2313722
5,253606
550,124917
2105,286417
975,497104
1840,1985904
173,162
2270,466485
699,1289878
1607,1718772
2299,3518
177,90798
1006,771035
111,175977
2679,299723
2412,4755
1754,15182
1818,3150477
740,869806
1916,56427
2407,14849
153,320509
2143,183227
1206,180298
2950,47978
1363,282528
2186,102242
1036,1970
189,165
1243,69
2714,2360990
1407,973
1774,45
2194,1046311
2775,145162
760,1444
2685,223
45,246529
2514,542146
479,839654
1390,6468
2039,114
235,216
2812,1882168
1307,892630
1780,2623204
794,824725
1350,227295
447,42570
1386,2148526
580,176200
2078,254
2873,141425
2957,67616
2335,967706
101,8
569,124589
2246,33
1369,1097321
2546,121828
2735,2554
810,413579
2767,1176498
175,423977
1583,11629
1608,67
395,213881
2842,26883
1986,542947
474,30845
432,812
273,115146
2219,152418
2528,2588231
2676,534290
2231,321176
856,714022
880,167018
641,273113
2773,752284
1070,184
2393,157
830,134286
2863,168
2385,206
914,269464
539,244
1717,2145314
2298,190113
1840,2267754
2255,653
1847,29
2035,8
1827,1467872
1992,35779
1166,162197
2139,364193
1549,2164741
1,44774
718,2304670
1991,87239
180,287252
2700,2300
2116,3271935
1511,315357
227,321092
514,2650991
1443,61
957,4024
2554,1691952
1462,48
46,2034405
576,227
2085,232236
1869,1382010
36,3654901
2944,17357
2410,2039201
1554,68561
2834,362693
2135,2418444
754,138982
1622,942158
1862,1407671
1189,7300
523,149077
1875,2592612
2773,415259
764,69464
1719,495357
808,283163
1701,634424
398,61773
457,745691
11,566279
1546,1828743
1349,959536
1473,2530375
581,103
2317,61778
2214,2649262
1347,8642
1105,67196
1534,924919
1068,649239
2483,658
1925,642076
1381,1108954
2368,9923
1013,257464
1749,411630
1558,1400823
2815,195
2190,3816
1256,63
2633,14507
1727,226228
2350,27504
1519,66
2383,305504
314,21961
264,316706
338,94
587,2984300
105,4378
951,492810
2834,396059
1679,379790
706,817981
1080,187
1771,1488515
2612,199
1409,195
2783,2755531
2313,30
548,531425
2902,598638
697,117977
1527,3767486
1843,7510
1279,3309942
2112,1653240
2794,161721
2532,353175
947,445033
524,365172
456,363746
607,2845830
2143,558799
2284,550287
1293,766857
1695,13477
1411,557
2980,49606
2512,85166
474,22903
49,4588
2938,211957
368,125729
983,7634
2656,8
2802,104460
2988,28271
1426,81
2077,473358
135,112229
1692,2429745
226,772144
549,1068129
2704,267537
2969,415925
1455,287
739,31
582,26082
2515,1609787
2907,29
2287,1447516
1026,233962
1262,28473
2828,448791
683,1796375
497,1378626
2414,334
450,716613
2166,54
1352,71932
2402,4084
1915,132
2409,58
2778,114
2352,224850
834,3408585
2793,3961
2823,175800
1490,277417
1539,1777089
1876,107950
930,1932875
2119,57
1793,48165
2802,84018
138,100
1661,73
1867,1377651
1595,952176
2010,6
535,4542
1668,677073
2505,423699
2424,40
164,207520
2776,299918
299,411092
1005,1741788
1858,4809
486,118412
2875,2121997
517,316403
1575,827526
2721,176787
1078,505815
2236,837536
1135,1544791
1055,1376155
283,93735
2522,1759132
414,19385
2180,686668
251,110408
2197,769204
1379,233262
2240,477409
2472,900671
2018,861960
1719,293960
1702,215644
567,1183
557,282260
654,1847524
2973,8815
611,16469
1678,3202151
1994,25606
631,2201874
768,160183
867,177917
1077,81745
2400,145724
444,623177
282,146955
1169,1287066
2746,2447478
1977,120251
1962,257724
2009,50251
1248,3673833
2227,208149
807,2642318
1557,143756
1267,1211731
2012,239
1420,384082
2403,272219
1195,134
207,4031960
1055,1467334
1592,2497238
2899,598991
1455,650
468,52217
755,621069
2255,23667
628,7280
61,2700818
1070,171
2755,2377838
2747,164438
226,488637
1621,262
176,7
500,14
2969,1219549
1456,21893
2581,1775273
2990,414745
316,237937
1166,50492
2399,1513280
107,810608
2284,576672
2187,177
2901,49715
2675,12490
1002,593252
703,2933499
1089,230599
2740,1396813
1445,1414267
1333,414850
679,72267
671,36631
962,1709092
782,603653
1555,453
379,1096739
2469,212858
1703,49904
2595,94278
337,79
1842,8693
1777,1534645
1292,79
189,195
1193,189226
228,1451
297,658562
1730,1144882
108,93325
768,189311
2124,1637226
2660,264558
1457,2290706
1000,27188
85,1127652
1296,125791
2566,1543
14,1361368
139,312
2307,916734
1616,337194
1518,41
2718,366993
2647,2718271
2575,402077
2077,356567
795,42346
2135,2428868
685,81459
2511,1179410
1452,621769
1220,389209
1177,26101
484,220
2760,209999
1576,750804
2561,278858
1274,58496
2573,37800
2981,48644
2051,2940137
1274,28993
2315,52
1866,88050
2297,152
2756,401706
751,75672
2590,94116
2742,253497
1001,218620
2941,250961
1217,23805
784,2960137
1131,428798
1302,668592
483,894663
1211,2684149
440,32091
2678,3114769
288,425065
2894,2906666
899,71423
